tweet	label
@MFoani_24 nigga yes you do Take me on a ride in that bitch pleaseee	1
@MIKEB_IN_THE_D free world bitch	1
@MIKEB_IN_THE_D rams are for fags	1
@MIKEB_IN_THE_D you don't want to battle, you shook cause ain't no such things as half way crooks ....bitch	1
@MIKEB_IN_THE_D you're still a free world bitch , don't deserve your 313 area code 	1
@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch	1
@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy	1
@MOLLYx__ use coconut oil faggot	1
@MONiiEROZAY this shit sorry than a hoe	1
@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass	0
@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points	0
@MSoltan18 @KoredeB9 the witches took them hoe	1
@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies	1
@MTBornnard it's got good mojo for sure. Paybacks a bitch	1
@M_A_Larson @SteveStreza You're saying zebras are goth?	0
@M_Carbonaro Nice pussy.	1
@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves	0
p	1
@M_Talleywacker yes. Touch my bitch? Get ya shit knocked	1
@MacMiller lucky as bitch ft. Juicy J	1
@Machell1123 i hope you get better soon colds are for the birds	0
@MackWop u aint bout it wop	1
@MadameCrystalB stop calling her a bitch *crystal voice*	1
@MadameCrystalB yes bitch. &#128528;&#128514;	1
@MadameCurry_ what kind of hoe are you dressing up as?	1
@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af	0
@MadeMyselfHER eeeeeeeee you got the hoes	1
@MahNameIsJared be my guest. I want to be a bird I think	0
@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch	1
@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch	1
@MakeAnothaHov T.o. was a faggot crybaby	0
stfu hoe &#128514;&#128514;&#128514;	1
@Mal_DaGladiator bitch fuck you get out my mentions malzeno	1
@ManBearDrgn would be funnier if America and not pussy Canada.	1
@Mana_Lynn I smiled first and then you mugged . So of course ima mugg back. Can't bitch out lol	1
@MannyPacquiao thank you for proving my bitch ass wrong tonight.	1
@MarcSesslerNFL ya 5 games are you a retard?	1
@MarcSx9 lmaooo dj&#8217;s stranger danger, im just a coon.	1
@Marcfoor4 @_Maniac_Mind_ Am not down with gay shit u better ask my bitch	1
@Marcfoor4 bitch you can get to.	1
@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up	1
@Marco_SharkHoes hoe I'm at work til like 8	1
@Marco_Spatula stop looking porn fag	1
@Maria_DeAmor bitch I told you to hit me when you got back	1
@Mariamyepii cuz bitches love cheesy	1
@MarianCristinax you a fag b	1
@MaricelaBela stop being bitchy bitch	1
@MarieJoseGMH @DWB666 @seahopke @zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eet,voor je t weet is t zebra of een aap	0
@Marilyn_Munster Ha The shyt niggas tell hoes 2 ho wanna be more...	1
@MarioOlvera94 follow me bitch lol u too good to follow back ha ha	1
@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??	1
@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President	0
@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2	1
@MarketWiseNick In many areas has that look, but need to see bean count-said it before, beans are a bitch-tend to do what you don't expect	1
@Marlin_FishyAss was like @SE__DoM had some gas cause I hit that bitch one time and ended up talkin shit all night bitch was fried &#128514;	1
@Marlon_N_Gaines I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger.	1
@MarsDaBlackman thats why the hoes love her...they can relate to being lonely &amp; depressed lol	1
@MarshallSOTS It's @JakeEye3 's favorite fucking jam I haven't seen it, but judging by there being a little girl in it, it's probably trash	1
@MarshallSOTS you tryna say I'm a pussy? Of course I'm tryna slam. I ain't no pussy duuuuuuu	1
@MartyMard keep ya draws on hoe	1
@Mathanugg You mean the one I colored with crayons isn't copacetic?	0
@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo	0
@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities	0
@Matt_Petrie22 geta Life faggot	1
@Matt_Schiffer @TCOBryce nah its bc I'm a bad bitch	1
@Mattyfatass pussy	1
@Mattyfatass pussy shit	1
@Mawdern here it's a "wtf dude are you fucking retarded"	1
@MaxDeLaCruz8 thx hoe	1
@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies	1
@Max_Kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards ... Rightful mercy stoppage	1
@Maxin_Betha yea, it looks fag-like	1
@Maxwell_Larsen @MicTorrance suck my dick you cunts	1
@Maxwell_Larsen good bitch &#128527;	1
@Maxwell_Larsen your a cunt	0
@McKinseey the grass is greener on the other side of the fence of course it's also a soggy septic field	0
@McLaffyTaffy "The Yankees of football" was the funniest part of your latest video. Sincerely, all of Pittsburgh.	0
Taffy will know where I live and he would probably find me and stab me.	0
@McSheeti means trash lol	0
@McwilliamsBrett ayyy tell that bitch in your avi she needs fix a flat for dat flat ass&#128527;	1
@McwilliamsBrett shut your legs hoe	1
@Mdnate interested. Just wanted to see a better pic of the soles	0
@Me_NOindirect bitch fuck you You cut off until I get my snacks from fat boys 	1
@Me_NOindirect bitch stop harassing me	1
@MeecheBadass you killed that hoe	1
@Meeeesh1395 @Ajbernal17 bitch im always out	1
@Meeeesh1395 damn makin bitches jealous in reality &amp; Twitter/facebook. Prolly mad bc if her pic was posted it wouldnt be taken as a joke &#128514;	1
@Meeeesh1395 my fuckin mom is a bitch. Like she aint even payin for it. Dylan is and he said its fine.	1
@MeekMill u really got these coons out here dreaming	1
@MeeshDC how is it fucked up, you fucking retard? condemning Ray Rice, yet supporting Chris Brown, who's a women abuser. that's logical?	1
@MelissaStetten Lovin' all the pussy pics	1
@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler	0
@MeowMariss i thought i was the ghetto word for babe	0
@MergardOlivia &#128539;&#128539;&#128539; yaaaas bitch	1
@Meshia_Tweets oh bitch you toooo far	1
@MethNotWeed bitch look homeless and u say meth not weed ur a fucking discrimination to American but enough of the bull shit what up fuk boy	1
@MichaelFraughto haha faggot	1
@MichaelGT03 little bitch	1
@MichaelSafady only if you're a twat as well. Be not a twat my son.	1
"@MichelleHarnois 
Dis bitch gots spunk"	1
@Michellelevin_ pussy	1
@MichhelleAshley its the truth... We dont love these hoes &#128581;	1
@MichhelleAshley up your ass you little twat*	1
@MichhelleAshley who is this we..? I dont love hoes	1
@Mick_Peddicord8 thank you again mick	0
@MickalaBickham barely a rhyme dumb bitch	1
@MickalaBickham bitch	1
@Midnight_Snacka @Nick_504_ u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.	1
@Midnight_Snacka @Nick_504_ wigga why the fuck r u in this conversation with yo stalking ass	1
@Midnight_Snacka bitch I don't want yo fat ass following me hoe	1
@Midnight_Snacka bitch am dumb bitch am smarter than yo fat Peter Griffin looking ass	1
@Midnight_Snacka bitch when r u going to get ur round, I just fucking said this just proving my point	1
@Midnight_Snacka bitches like u be proving my point, u speak on shit u know nothing about I got a fucking at studio movie grill just stfu	1
@Midnight_Snacka now fuck that stfu shit how a bout u stop being a little bitch and get it round cuz u avoiding question u fucking scarry	1
@Midnight_Snacka u calling me a pussy but u not bout shit fuck all this talking let's pop shit off then	1
@Midnight_Snacka wow your fucking lame we all laughing at ya. Hey fat ass u want Twinkie, and what u said made no sense go eat or something	1
@Mids_areForkids lmao im bein foreal fuck all them bitches like that	1
@MidwestXPride have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol	0
@Mig_uel04 really telling me to call him boo.... Uhhh naw &#128581; you the niggah &amp; that's that &#128540;	1
@Mightyy23 i don't FW that nigga he pussy	1
@Mightyy23 well I for damn sure ain't putting on no pussy ass romo jersey	1
@Mijo_LGI all I heard was I'm a bitch nigga	1
@Mijo_LGI you're such a bitch	1
@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.	0
@MikeDiggEm my phone was dead fag man	1
@MikeLuckas Oh, me, too Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.	0
@MikeTattaglia happy birthday I hope the bitches got you something good	1
"@MikeTheStatey #Sequester 
Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay"	1
@Mike_Stud so is my pussy	1
@Mike_Stud touch my throbbing pussy	1
@MikesGraffix @MalachiDupre all that trash talk and we win championships You're boring me dude #NationalChamps	0
@MikeyDJaro haha 1. I would go for the S 2. Those fag colors are reserved for @JoeyTaormina	1
@MilesM_05 shut up coon.	1
@MileyCyrus Has transformed to a bad bitch. She can get the D	1
@MileyCyrus I want to suck your pussy	1
@Miley_Highrus @Shylooooeee slap a bitch	1
@MilitaryTimes That's what happens when you have pussies for presidents and generals, you have to fight the same war over and over again.	1
@MillerCoors Thanks for the follow guys I'm enjoying a cold yellow belly right now.	0
@MillerLite I don't follow you because everything about your company is white trash.	1
@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker	1
@Mimistheone stop trolling me u creepy ass cracker	1
@MinuteManX1776 @TheyKnowNotWhat &lt;&lt; closet muzzie @MayberryJustin @AllForCountry @LilMissPrepper @ritzy_jewels @glinsan1	1
//t.co/dOkzmu8i0F	1
Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...	0
"@Misplaced_Momma 
Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?"	1
"@Misplaced_Momma 
She be what we say in da hood white trash"	1
"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"	0
@MissBrionline @LanipopChicago @RealYdotGdot My mfn BIRTHDAY Pink Champaign in dat bitch	1
@MissCleoBB @RachelEReilly @brendonvbb12 it sucks rachels sister is such a snobby bitch n rach is so nicecant stand elissa, so snutty	1
@MissJia sup nappy headed hoe you got quiet	1
@MissMulgra Starts making monkey faces behind you	0
@MissRobinV that pic with the red bone in braids and that tiger in the back for sale?	1
@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.	0
@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.	0
@Miss_Didi23 @LINDNLD @KLSouth shut up you nappy headed hoe	1
@Missyy_J happy birthday bitch&#10084;&#65039;&#127881;	1
"@MisterDimmadome 
spiked that bitch
damned nailed her down"	1
@Misters206 You look like a monkey	1
@MistressOfSham that area is a bitch regardless so I can imagine	1
@MitchTierney @slings_x_arrows I ain't no lady bitch	1
@MitchVorce sheeze a yellow bone	0
@MizzCreme what that pussy do tho?	1
@MmmPrexton lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......	1
@MobileSuitKwamz it is, we be thugging on these bitches too hard now days	1
@MoeEaseYaMind bitches crazy &#128553;&#128514;	1
@MoenKiana I am working fag	1
@MoenKiana fine walk bitch	1
)	1
@Montea_Rollin @kayysavage I wasn't serious bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just making shit up &#128527;&#128553;	1
@Montea_Rollin @kayysavage bitch ion talk to 3 &#128514;&#128557; shit ion even talk to 1 can you even name 1 ? Lol	1
@Montulos Lakers are trash	1
@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype	1
@MorbidMermaid do you work today niglet?	1
@Morgaanita hahaha awe yea Got a date with the baddest bitch around &#128068;&#128299;&#128176;&#128076;&#10084;&#65039;	1
@MorganSelae @YoungMoneyKem @Matty_Kem I got tits as big as a hoe so it evens out	1
@MorganSmith_20 @clint_dempsey @TRAEABN bitch you said you don't even like trae , fuckin poser	1
@MorganSmith_20 he's a little bitch in general , fug Seattle	1
@MorganSmith_20 ohhhhhh , I smell a challenge . USA vs USA next time I see ya bitch ass	1
@MorganSmith_20 peace my negro 	1
)	1
@Morgan_Savannah should have fucked that bitch up	1
"@Morning_Joe If NBC has elected you to be a spokesman for NBC they are in a lot of trouble. I and friends will no longer watch NBC trash

1"	0
@Morning_Joe Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this "black President?" Good Job Joe	1
@Morning_Joe You bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war? Sick idiot	1
@MosoKnowso @ShaeGreyyy thats a goddamn terrible joke you gbe lookin bitch	1
@MotherOfBraylon you already know they go to fed for me ah bitch be ready to walk out the door &#128514;&#128514;&#9996;&#65039;	1
@Mr2damngood4u ....you tink u done made a funny? nigga come #lookatathehood&gt; I got nightclubs, trannies, crackheads, dealers, COME AT ME&gt;	1
@Mr2damngood4u AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.	0
@MrCatLoverx text me bitch	1
@MrFayoh Im a proud wacko bird, how bout you?	0
@MrInfernusHD Squad builders gets you bitches	1
@MrMason251 Grade A pussy.	1
@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 bitch I'm proud to be black, ur a samba	1
@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ugly gay nigga bitch fucking peace of shit	1
@MrMooncricket @FuckTheMallcops @AtBlackface @UncleUnco @BobbyBotsods @RacistNegro69 y'all is coons n uncle toms	0
@MrMooncricket @FuckTheMallcops @JimTalbot1963 @theharris338 nigga I seen yo ass at da welfare center, punk bitch, ain't worth my time	1
@MrMooncricket @FuckTheMallcops @JimTalbot1963 @theharris338 work, is something adults do for money, not borrow from money... Broke bitch	1
@MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time	1
@MrMooncricket @RacistNegro69 rape? Of course.. The only way you could get pussy. Smh	1
@MrMooncricket @RacistNegro69 rich? Haha u broke bitch. No women would ever fuck you. Lol.	1
@MrMooncricket oh hell no Fuck you Uncle Tom bitch, I remember yo punk broke ass	1
@MrNwachukwu naw them boys trash we started coasting	1
@MrPOONsoaker lmao 6&#8242;0 but I&#8217;m hella skinny so bitches don&#8217;t like me	1
@MrRedMartian this pic is trash. Dck is dry af.	1
@MrWoofless Don't be a bitch.	1
@Mr_Greatness28 I send them hoes because ain't nobody gone play me but geez lmao not when they ask for them	1
@Mr_Lewis_ @brookebrooklyn_ ohh yaa, he wants Brooke to be his pinkie toe so he can bang it on the coffee table. What a twat Lol	1
